customer_id,customer_name,email,city,country,signup_date,acquisition_channel
CUST_00721,Margaud Paris,vlacombe@example.com,Andre,France,2024-05-05,Facebook
CUST_00722,Franck Lefort-Maillot,lucascouturier@example.com,Saint Bernadette-la-Forêt,France,2024-09-27,Organic
CUST_00723,Gilbert Boutin,antoine28@example.com,Arnaud,France,2022-06-26,Referral
CUST_00724,Simone Mary,qgodard@example.com,Lamy,France,2024-06-16,Organic
CUST_00725,Gérard de la Guillon,rogeraubry@example.org,Royer,France,2022-09-06,Organic
CUST_00726,Emmanuelle de Julien,jpinto@example.net,Teixeiraboeuf,France,2023-03-11,Referral
CUST_00727,Célina Meyer,adrienne54@example.com,LaunayVille,France,2024-12-10,Email
CUST_00728,Maggie Bodin,louismarcelle@example.com,Chrétien-sur-Morel,France,2023-02-09,Organic
CUST_00729,Susanne Dufour,couturierjeannine@example.org,Bertrandboeuf,France,2024-08-02,Google Ads
CUST_00730,Bertrand Poulain du Mathieu,sylviemorvan@example.com,Blin,France,2023-04-20,Organic
CUST_00731,Geneviève Aubry,mariannevaillant@example.net,BègueVille,France,2022-10-20,Email
CUST_00732,Laure-Agathe Berger,claudine03@example.net,Pelletier-sur-Mer,France,2024-05-06,Google Ads
CUST_00733,Jeanne Cohen,aubertroland@example.org,Collet-sur-Pottier,France,2023-05-01,Email
CUST_00734,Juliette Lacombe,marcelle46@example.com,Daniel-sur-Mer,France,2023-06-28,Referral
CUST_00735,Eugène Martin,da-costanathalie@example.net,Gonzalez-les-Bains,France,2022-10-07,Referral
CUST_00736,Dorothée Couturier,verdieradelaide@example.org,Robin,France,2023-12-26,Organic
CUST_00737,Luce Nicolas,cdupre@example.com,Courtoisdan,France,2024-02-16,Referral
CUST_00738,Éléonore Girard,timothee63@example.com,Sainte Élise,France,2023-10-30,Email
CUST_00739,Thomas Denis,agnes21@example.com,PeronBourg,France,2022-06-16,Google Ads
CUST_00740,Luce Morin,leblancmarie@example.com,Saint Martine,France,2023-12-28,Referral
CUST_00741,Georges Lesage,yjacquot@example.com,Perrotdan,France,2024-10-11,Facebook
CUST_00742,Suzanne Voisin-Launay,sdelahaye@example.org,Saint AdélaïdeVille,France,2022-09-11,Organic
CUST_00743,Maryse Gomez,noelgilbert@example.com,Giraud,France,2024-08-24,Facebook
CUST_00744,Adélaïde-Charlotte Collet,tristanhebert@example.net,Olivier,France,2024-10-21,Email
CUST_00745,Andrée-Claudine Loiseau,marcelle14@example.com,Da Costa,France,2022-05-23,Facebook
CUST_00746,Alexandria Prévost,meuniersebastien@example.com,Pierre,France,2024-07-22,Organic
CUST_00747,Anne Alexandre,augustinpascal@example.org,Grenier,France,2022-07-28,Organic
CUST_00748,Alphonse Monnier,andreelambert@example.com,Clerc,France,2024-04-30,Facebook
CUST_00749,Valentine Louis,veronique70@example.com,Sainte Dominique,France,2024-08-29,Referral
CUST_00750,David Pons,patricklemoine@example.org,Sainte Grégoire,France,2022-08-02,Referral
CUST_00751,Maggie Leduc,rjacquot@example.org,Sainte GrégoireVille,France,2024-10-26,Email
CUST_00752,Laurence Gilbert,isabelle33@example.net,Leconte,France,2023-10-28,Google Ads
CUST_00753,Maryse du Paris,wpoulain@example.org,Masseboeuf,France,2022-05-25,Google Ads
CUST_00754,Théophile Carlier,patrickbaudry@example.org,Saint Maggie-les-Bains,France,2024-11-22,Email
CUST_00755,Marie Lejeune,valeriedenis@example.com,Bigot,France,2023-12-09,Facebook
CUST_00756,Lucas Bruneau,sabinebarthelemy@example.net,PierreBourg,France,2023-03-13,Google Ads
CUST_00757,Antoine Costa-Texier,cbourdon@example.org,Saint JulietteBourg,France,2022-01-23,Email
CUST_00758,Alfred Albert-Barre,wmaillot@example.com,Mallet,France,2023-11-21,Organic
CUST_00759,Emmanuel Jacob du Noël,golivier@example.org,Rousset,France,2024-03-15,Referral
CUST_00760,Édouard Le Roux,qlegros@example.net,Becker,France,2022-08-29,Referral
CUST_00761,Patrick Lefort,claudinebegue@example.org,Mahe,France,2023-10-06,Email
CUST_00762,Anaïs-Maryse Laporte,lainebernadette@example.com,LebretonVille,France,2024-01-13,Referral
CUST_00763,Geneviève Perrier de Leconte,vmaillard@example.org,MarinVille,France,2022-06-02,Organic
CUST_00764,Madeleine Toussaint,aurore20@example.com,Delattre-sur-Garcia,France,2024-04-15,Google Ads
CUST_00765,Céline-Élise Guillet,ramosgilbert@example.com,Sainte Alice,France,2024-04-26,Email
CUST_00766,Emmanuelle-Christiane Charpentier,thierrytorres@example.net,RoyerBourg,France,2022-04-24,Facebook
CUST_00767,Jeannine Carpentier,pichonlaetitia@example.net,Richard,France,2022-03-31,Email
CUST_00768,Guy Leduc,dthierry@example.com,Allain-sur-Tanguy,France,2023-06-05,Organic
CUST_00769,Alphonse de Robin,patricia24@example.org,Besson-sur-Pascal,France,2024-01-08,Email
CUST_00770,Alice Legendre-Dijoux,gabrielleduval@example.net,Noël-sur-Fischer,France,2023-12-30,Referral
CUST_00771,Grégoire Lemonnier,anneriviere@example.com,Sainte Gabriel-sur-Mer,France,2022-07-22,Email
CUST_00772,Chantal Mendès,charlesnicole@example.org,Fontaine,France,2023-10-27,Email
CUST_00773,Océane Martineau Le Guillon,patrick19@example.com,Sainte Nathalie,France,2022-03-18,Email
CUST_00774,Bertrand Sauvage,mseguin@example.org,LopesBourg,France,2024-05-22,Organic
CUST_00775,Gilbert Joubert,toussaintmatthieu@example.com,Lopesnec,France,2024-12-22,Facebook
CUST_00776,Louis-Lucas Marie,parisfrederique@example.org,Boulanger,France,2022-09-13,Facebook
CUST_00777,Susanne Jacquet,laetitiamarin@example.org,BessonVille,France,2024-01-06,Organic
CUST_00778,Philippe Pires de Da Silva,jeanleleu@example.net,Besson,France,2023-07-11,Referral
CUST_00779,Patrick Blin,jcohen@example.org,Sainte Zoé,France,2023-11-05,Referral
CUST_00780,Matthieu Le Gall,theodore45@example.org,Brun,France,2024-03-25,Referral
CUST_00781,Sabine Lebrun,ulacroix@example.org,Perrier,France,2023-01-03,Facebook
CUST_00782,Maurice Gérard,robinmargot@example.com,Saint Margaud,France,2023-07-29,Google Ads
CUST_00783,Gabriel Bouvet,wroy@example.org,Leroux,France,2023-03-20,Facebook
CUST_00784,Pierre-Robert Vallet,margot69@example.org,Leclerc,France,2022-09-03,Organic
CUST_00785,Guy-David Delmas,emmanuelle26@example.com,SchneiderBourg,France,2022-08-29,Google Ads
CUST_00786,Noël Da Silva,margaux49@example.com,Fleury,France,2024-03-30,Organic
CUST_00787,Alfred-Thierry Raymond,colletgregoire@example.org,Maurice-la-Forêt,France,2024-09-12,Email
CUST_00788,Victor Lebrun,flebon@example.net,Diaz-sur-De Oliveira,France,2024-09-17,Referral
CUST_00789,Antoine Marion Le Pichon,martinvallet@example.org,Daniel-la-Forêt,France,2022-12-15,Google Ads
CUST_00790,Adélaïde Brunet,fournierstephane@example.com,Lemaître,France,2022-12-21,Google Ads
CUST_00791,Jean Henry de Vidal,constancelaporte@example.com,Mathieudan,France,2024-01-04,Referral
CUST_00792,Marcelle Normand,cpetitjean@example.com,Sauvage,France,2023-05-22,Google Ads
CUST_00793,Daniel Sauvage,claudecarpentier@example.net,Saint Hortense,France,2024-09-18,Facebook
CUST_00794,Astrid du Schneider,ymorel@example.org,Cousin,France,2023-03-12,Referral
CUST_00795,Sébastien Le Boutin,marchandfrancois@example.org,Perretdan,France,2022-12-03,Email
CUST_00796,Anne Étienne,lucloiseau@example.org,Leclercboeuf,France,2023-12-30,Organic
CUST_00797,Capucine Durand-Étienne,elodie26@example.net,Jacques,France,2024-09-09,Referral
CUST_00798,Julien Rossi,epottier@example.org,Imbert,France,2022-02-14,Facebook
CUST_00799,Claire-Sophie Breton,ideschamps@example.net,Dupuy-les-Bains,France,2024-11-17,Referral
CUST_00800,Simone-Denise Julien,alix05@example.net,Diaz-sur-Faivre,France,2023-08-24,Organic
CUST_00801,Joseph Dufour de la Renault,henriettebonnin@example.com,ThomasVille,France,2024-10-21,Email
CUST_00802,Lorraine Renard,andreeblondel@example.com,Jacquotdan,France,2023-08-13,Organic
CUST_00803,Louis Foucher,picardamelie@example.org,Lefort,France,2022-02-12,Organic
CUST_00804,Matthieu-Henri Morvan,rdijoux@example.org,Ferreiraboeuf,France,2024-09-21,Organic
CUST_00805,Odette Julien,fouchereugene@example.org,Lecoq-les-Bains,France,2023-03-29,Organic
CUST_00806,Thérèse-Geneviève Robin,margaudmary@example.org,Colin,France,2024-06-28,Email
CUST_00807,Corinne Morvan,qclement@example.com,Fernandes,France,2022-07-23,Email
CUST_00808,Nicole Arnaud du Mahe,eugeneguillon@example.org,Saint Cécile,France,2024-04-28,Organic
CUST_00809,Henri Bousquet,camusjacqueline@example.org,Gilles-sur-Joseph,France,2023-12-21,Facebook
CUST_00810,Thomas Fouquet,qlabbe@example.org,Pichonnec,France,2022-04-14,Email
CUST_00811,Zacharie Charpentier,piresmartine@example.org,Mathieu,France,2024-08-17,Referral
CUST_00812,Élisabeth Charrier,renaulteugene@example.com,Blotdan,France,2024-04-07,Facebook
CUST_00813,Rémy Navarro,eleonorebrun@example.org,Lucas,France,2022-07-05,Referral
CUST_00814,Brigitte Le Perret,richardperon@example.net,Regnierdan,France,2024-11-14,Organic
CUST_00815,Daniel Bodin,celina98@example.org,Saint Isabelle,France,2024-03-26,Referral
CUST_00816,Laurence Vallet,theophile33@example.net,Saint Eugène,France,2024-07-16,Facebook
CUST_00817,François-Benjamin Chauvin,grondinchristelle@example.org,Meyer,France,2022-07-09,Organic
CUST_00818,Rémy Barbier,nathalieperrier@example.com,Dumont,France,2024-08-05,Referral
CUST_00819,Sophie Rocher,gramos@example.org,Gay,France,2023-01-01,Facebook
CUST_00820,Claude Perez,gerard65@example.org,Sainte Stéphanie,France,2024-08-27,Referral
CUST_00821,Thérèse de la Boyer,epetit@example.net,Saint Caroline,France,2024-12-14,Organic
CUST_00822,Astrid Sauvage,denis99@example.org,Sainte Bernadette,France,2024-09-09,Organic
CUST_00823,Zoé De Oliveira,zoe00@example.net,Saint Sylviedan,France,2023-04-30,Google Ads
CUST_00824,Lucy Boulanger-Berger,bertinclemence@example.net,Teixeiradan,France,2024-09-04,Referral
CUST_00825,Jeannine Pages,xmarie@example.net,Dumont,France,2024-11-01,Facebook
CUST_00826,Robert Faure,marguerite60@example.org,Charpentier,France,2024-05-04,Organic
CUST_00827,Auguste Benoit,rjacques@example.org,Gosselinboeuf,France,2023-09-20,Organic
CUST_00828,Charlotte Renaud,catherine84@example.net,Bouvier,France,2022-06-18,Organic
CUST_00829,Édouard Couturier-Guérin,remyriviere@example.com,Fontaine,France,2023-07-22,Email
CUST_00830,Marie Samson,christellevasseur@example.net,Sainte Antoine,France,2024-03-31,Email
CUST_00831,Thérèse Dupré de Gilbert,christophelaine@example.org,Collinnec,France,2022-11-16,Organic
CUST_00832,Geneviève Barre,gomezcapucine@example.com,Sainte Jeannine,France,2023-08-15,Facebook
CUST_00833,Valérie Vincent,bertrandbourdon@example.org,Labbédan,France,2023-08-12,Referral
CUST_00834,Anouk Durand,augustinbonneau@example.com,Briand,France,2022-08-04,Referral
CUST_00835,Océane Raynaud de la Parent,delannoyalfred@example.org,Durand,France,2022-02-13,Google Ads
CUST_00836,Véronique Chevallier,charles18@example.org,Delannoy,France,2022-08-23,Facebook
CUST_00837,Marcelle Colas,duhameltristan@example.org,Rousseau,France,2022-07-15,Referral
CUST_00838,Thierry Michel Le Robert,emmanuel78@example.org,Sainte Davidnec,France,2024-09-22,Email
CUST_00839,Lucy Huet-Jourdan,camille17@example.net,Vaillant,France,2024-04-14,Referral
CUST_00840,Louise du Guillon,gteixeira@example.net,Duval,France,2023-08-19,Facebook
CUST_00841,Marianne de la Dumas,kpasquier@example.net,Saint Martine,France,2023-12-22,Facebook
CUST_00842,Emmanuel Arnaud,caroline35@example.com,Saint Isabelle,France,2024-11-11,Google Ads
CUST_00843,Luce Perez-Paul,lucymichel@example.net,Le Roux,France,2023-03-08,Referral
CUST_00844,Odette-Marianne Payet,pagesmarc@example.com,Saint Williamnec,France,2024-07-25,Facebook
CUST_00845,Matthieu du Fouquet,xroussel@example.net,Morel-sur-Mer,France,2024-10-10,Google Ads
CUST_00846,Alphonse Léger,sylviepinto@example.net,Leclercq,France,2022-06-04,Google Ads
CUST_00847,Alfred Sanchez,philippealexandre@example.org,TorresBourg,France,2022-12-19,Organic
CUST_00848,Thibaut Jacquot,marcelle82@example.org,Chauveau,France,2024-04-22,Google Ads
CUST_00849,Robert Ledoux,pbigot@example.net,Gillet-sur-Mer,France,2024-07-18,Organic
CUST_00850,Arthur Petitjean,devauxgeorges@example.com,Klein,France,2023-04-15,Referral
CUST_00851,Théophile Lefebvre,amelie04@example.org,Lemaire,France,2022-04-27,Email
CUST_00852,Laure Dubois,chevalliersuzanne@example.com,Delannoy-la-Forêt,France,2024-10-26,Referral
CUST_00853,Pénélope de la Renault,zachariemerle@example.org,Lebrun-sur-Pascal,France,2022-11-14,Organic
CUST_00854,Maurice Weiss,thomastessier@example.com,Sainte Christophe-les-Bains,France,2023-05-04,Email
CUST_00855,Amélie Benoit,rturpin@example.net,Lelièvre-sur-Bouchet,France,2024-12-21,Referral
CUST_00856,André-Thibault Pages,bernierlaure@example.net,Weber,France,2024-05-15,Google Ads
CUST_00857,Susan de la Masse,fleuryanastasie@example.com,Gilbert-sur-Carpentier,France,2022-05-24,Google Ads
CUST_00858,Suzanne Chauvin,thibaulthoareau@example.com,Evrard-les-Bains,France,2023-10-13,Facebook
CUST_00859,Gérard Becker-Royer,martineda-silva@example.net,Jacquet-sur-Chevalier,France,2022-05-17,Referral
CUST_00860,Madeleine Allain,augustin14@example.com,Barre-sur-Mer,France,2022-08-12,Facebook
CUST_00861,Élodie Charpentier-Jourdan,remybonnin@example.com,ArnaudBourg,France,2022-03-12,Google Ads
CUST_00862,Benjamin Dubois,ccousin@example.net,Goncalves,France,2022-07-12,Referral
CUST_00863,Antoinette-Charlotte Muller,veronique82@example.net,Legrand,France,2024-03-19,Referral
CUST_00864,Lucas Maréchal,npinto@example.org,Sainte Élise,France,2024-01-10,Facebook
CUST_00865,Thomas Fischer,margueritechevallier@example.com,Sainte Xaviernec,France,2024-09-06,Email
CUST_00866,Émilie Gimenez,labbealexandrie@example.com,Traore,France,2022-07-10,Organic
CUST_00867,Astrid Richard,susanne58@example.net,Techernec,France,2024-05-15,Facebook
CUST_00868,Édouard Payet,leon98@example.net,Jacquot-sur-Simon,France,2023-07-23,Referral
CUST_00869,Suzanne Moreno de Schneider,michelmorin@example.com,Delorme-la-Forêt,France,2024-02-01,Referral
CUST_00870,Denis Colin,cblanc@example.org,Raymond,France,2023-12-25,Facebook
CUST_00871,Marianne Briand,thierry45@example.net,Laurent,France,2023-02-13,Referral
CUST_00872,Hortense Gallet,valentine13@example.net,Pons,France,2024-09-21,Google Ads
CUST_00873,Maurice Laine-Berthelot,duhameldiane@example.org,Benardnec,France,2022-11-16,Organic
CUST_00874,Rémy Hebert,guilloueugene@example.org,Chevaliernec,France,2023-07-02,Google Ads
CUST_00875,Christiane Imbert,paulette39@example.org,Sainte Étienne-sur-Mer,France,2024-10-05,Referral
CUST_00876,Alfred Allain de la Lombard,claudeevrard@example.net,Bodin-sur-Boulanger,France,2022-08-16,Referral
CUST_00877,André Legros de Lecoq,roland91@example.com,Chevallier,France,2024-01-10,Facebook
CUST_00878,Martin Poulain,guydelmas@example.net,Sainte OlivierBourg,France,2023-06-18,Email
CUST_00879,Isaac de la Martins,margaudroger@example.net,BarbeBourg,France,2023-11-14,Facebook
CUST_00880,Thomas Lambert,martinebertrand@example.org,Rossi-sur-Garcia,France,2022-10-02,Email
CUST_00881,Pierre de Simon,clercjosephine@example.org,Martineau-les-Bains,France,2023-07-18,Email
CUST_00882,Grégoire Guyot,martine48@example.net,Saint Franck-sur-Mer,France,2022-04-05,Email
CUST_00883,Gabriel Vallée de la Texier,dvincent@example.net,LévyVille,France,2023-12-31,Google Ads
CUST_00884,Aurore Seguin,mollivier@example.net,Saint Anaïs,France,2024-10-28,Referral
CUST_00885,Clémence-Alexandrie Fouquet,herveadrien@example.net,Renard,France,2022-03-07,Referral
CUST_00886,Olivie Prévost,timothee69@example.net,Saint Julien,France,2023-11-10,Email
CUST_00887,Lorraine-Corinne Dufour,anaisjoubert@example.net,HubertVille,France,2022-01-21,Facebook
CUST_00888,Guillaume Legendre,christophe74@example.net,Dos Santosdan,France,2022-07-20,Organic
CUST_00889,Richard Riou,yves43@example.org,Descamps,France,2022-12-26,Organic
CUST_00890,Maurice Le Delaunay,mpetitjean@example.net,Daniel,France,2023-02-13,Email
CUST_00891,Corinne Ferreira,jean70@example.org,Turpin,France,2023-10-11,Organic
CUST_00892,Christophe Grondin,benoitleroux@example.org,Saint Charles-les-Bains,France,2022-04-21,Organic
CUST_00893,Jacques du Lopez,dlegros@example.org,Riou,France,2022-06-13,Facebook
CUST_00894,Bernadette Rodrigues,nmartin@example.net,Sainte Marcel-sur-Mer,France,2024-07-24,Referral
CUST_00895,Hugues Marques,patricia70@example.org,Delannoy-la-Forêt,France,2024-01-24,Email
CUST_00896,Emmanuelle Pages,alain01@example.com,MalletBourg,France,2022-03-19,Facebook
CUST_00897,Renée Becker,joseph72@example.org,Merle,France,2024-03-19,Google Ads
CUST_00898,Nathalie Delaunay,gerard16@example.com,Ramos-la-Forêt,France,2022-02-18,Email
CUST_00899,Victor Imbert,eleonore72@example.net,Delattre,France,2024-10-16,Facebook
CUST_00900,Richard Lebon,gabriellepruvost@example.org,PoirierVille,France,2024-08-08,Google Ads
CUST_00901,Victoire Garnier,helenelabbe@example.net,Faurenec,France,2024-02-01,Email
CUST_00902,René Guichard,xavier26@example.org,Payetboeuf,France,2022-05-31,Organic
CUST_00903,Émile Rocher,diane06@example.org,Leduc-sur-Mer,France,2022-10-19,Organic
CUST_00904,Nathalie Chevallier,guillouchristelle@example.org,Saint Jeannine,France,2022-06-05,Google Ads
CUST_00905,Dorothée du Georges,aimee72@example.com,Bruneau,France,2023-08-04,Email
CUST_00906,Pierre de Maillet,hantoine@example.net,Schmitt,France,2023-11-14,Email
CUST_00907,Gilles Chevallier,pereztimothee@example.com,Cordier,France,2024-01-07,Facebook
CUST_00908,Aimé-Stéphane Robin,alphonse33@example.net,Sainte Laurent,France,2024-12-25,Referral
CUST_00909,Claude Guilbert,michele60@example.com,Moreau,France,2023-02-08,Referral
CUST_00910,Nath Voisin de la Carpentier,thereseboulay@example.net,Maillot,France,2024-03-04,Email
CUST_00911,Corinne Jourdan,cordierbenoit@example.net,Sainte Camille-les-Bains,France,2023-03-31,Email
CUST_00912,Aurore Renard,andre35@example.org,Langlois,France,2022-07-14,Google Ads
CUST_00913,Martine Poirier-Hamel,gpasquier@example.com,Sauvage,France,2023-06-05,Facebook
CUST_00914,Marc Martins,benjamin80@example.net,Gallet,France,2022-10-15,Organic
CUST_00915,Timothée de Guillou,nicolethomas@example.com,Brunel-sur-Goncalves,France,2024-08-13,Facebook
CUST_00916,Augustin Bouvier,roussetfrancois@example.com,Rossi-sur-Mer,France,2023-03-08,Facebook
CUST_00917,Renée Dias-Seguin,patrickfaure@example.net,Marty,France,2023-08-24,Facebook
CUST_00918,Gilles Vallée,hguyon@example.com,LefèvreBourg,France,2022-04-17,Organic
CUST_00919,Alexandre Dos Santos,guilletelise@example.com,Saint Roland,France,2022-12-02,Google Ads
CUST_00920,Thibaut Huet,da-costaarthur@example.com,Martyboeuf,France,2024-10-24,Referral
CUST_00921,Sophie Colin,lemoineceline@example.com,Tanguy,France,2023-03-31,Email
CUST_00922,Jules Navarro,maggie82@example.net,Gaudin,France,2023-07-29,Email
CUST_00923,Aimé Boucher-Gallet,laurelefebvre@example.net,Petitjean,France,2023-01-12,Facebook
CUST_00924,Raymond Joly,mblanc@example.com,Legros-la-Forêt,France,2023-04-02,Referral
CUST_00925,Alphonse Charrier,roger51@example.net,Maillet,France,2023-02-11,Facebook
CUST_00926,Caroline Potier,margaud31@example.com,Sainte Agnès,France,2022-06-22,Google Ads
CUST_00927,Martin du Navarro,pmasse@example.org,Renault-sur-Gay,France,2023-09-02,Google Ads
CUST_00928,Pauline Clerc,henryclemence@example.net,Bouchet-sur-Mer,France,2024-04-09,Google Ads
CUST_00929,Susanne de Delorme,odette89@example.net,Pruvost,France,2023-06-08,Referral
CUST_00930,Marianne Ribeiro,alix01@example.net,Martin,France,2024-03-26,Facebook
CUST_00931,Roger Germain,michelledelmas@example.com,Lecontedan,France,2024-09-19,Email
CUST_00932,Tristan Denis,urobert@example.com,Barbier,France,2023-12-12,Facebook
CUST_00933,Guillaume Michel-Grenier,gilbertdiane@example.net,Schmitt-sur-Vincent,France,2022-10-31,Facebook
CUST_00934,Georges Couturier,christianeguyon@example.com,Launay,France,2022-03-19,Facebook
CUST_00935,Olivier Pierre,gpeltier@example.net,Guilbert,France,2023-03-31,Referral
CUST_00936,Roland Maillot,wpaul@example.net,Saint Martin,France,2024-12-18,Email
CUST_00937,William Diallo,danielle07@example.net,Didier,France,2024-10-04,Email
CUST_00938,Margot Poirier de la Boulay,mathildeclerc@example.com,Gomes,France,2022-11-14,Google Ads
CUST_00939,Rémy Lemaître,lelievremarine@example.com,Torres-la-Forêt,France,2024-12-19,Email
CUST_00940,Manon-Marie Schneider,paullaurence@example.org,Fischerboeuf,France,2024-01-03,Google Ads
CUST_00941,Constance Torres,luceperez@example.com,Denis,France,2023-12-20,Email
CUST_00942,André Le Alexandre,antoinette36@example.net,Texier-sur-Denis,France,2024-03-29,Facebook
CUST_00943,Aimée-Camille Perrot,caronmatthieu@example.net,Barbier-sur-Benoit,France,2023-07-28,Referral
CUST_00944,Joseph Bouvier,rbegue@example.com,Valentin,France,2023-12-06,Organic
CUST_00945,Diane Loiseau du Voisin,boyercharlotte@example.net,Girard-les-Bains,France,2023-08-06,Referral
CUST_00946,Colette de Carpentier,guillotmathilde@example.net,Boulanger-sur-Chrétien,France,2022-09-24,Email
CUST_00947,Nicole Rivière,texiersophie@example.org,GuillouBourg,France,2024-05-06,Email
CUST_00948,Henriette Olivier,jpruvost@example.org,Sainte Alfred,France,2022-03-09,Referral
CUST_00949,Thibault Guillon,martinramos@example.org,Labbédan,France,2023-02-21,Email
CUST_00950,Renée Lefort de Delahaye,fredericvalette@example.com,Payet,France,2022-02-19,Referral
CUST_00951,Gérard Baudry,marctessier@example.net,Saint RichardBourg,France,2024-03-18,Facebook
CUST_00952,Stéphanie Dupré-Fabre,dupuisalain@example.com,Vidal-sur-Mer,France,2022-07-16,Facebook
CUST_00953,Charles Parent,wbonnin@example.com,Peltierdan,France,2024-09-27,Organic
CUST_00954,Jean-Jérôme Dupont,monnierlaurent@example.com,Sainte Noël-sur-Mer,France,2023-06-27,Organic
CUST_00955,Monique Vidal,mbailly@example.org,AugerBourg,France,2022-04-09,Email
CUST_00956,Raymond Guibert de Leleu,brigitteblanchet@example.com,Benoit-sur-Mer,France,2023-01-14,Referral
CUST_00957,Marc Henry,alexguillaume@example.net,Sainte Suzannedan,France,2022-12-18,Referral
CUST_00958,Jérôme-Lucas Benoit,richardpeltier@example.net,Techer,France,2022-12-30,Organic
CUST_00959,Alice-Alexandria Pichon,tessiersusanne@example.org,PaulBourg,France,2024-05-24,Google Ads
CUST_00960,Théophile Marin,elise75@example.org,Sainte Lucasdan,France,2023-05-13,Google Ads
CUST_00961,Laurence Marin de la Carlier,xavierjourdan@example.net,Berthelot,France,2023-10-25,Organic
CUST_00962,Manon Lefèvre,sdescamps@example.org,Beckerboeuf,France,2024-04-29,Google Ads
CUST_00963,Christiane Lebreton,lesagealexandre@example.org,Saint Arthur,France,2024-10-19,Facebook
CUST_00964,Virginie Maillot,schevallier@example.org,CoulonBourg,France,2023-04-23,Email
CUST_00965,Élodie Besnard,noeldumas@example.com,Merle,France,2023-07-06,Google Ads
CUST_00966,Bernard Henry,kfaivre@example.net,Duval,France,2023-08-19,Google Ads
CUST_00967,Édouard Marchal de la Peltier,franck00@example.net,Baudry-sur-Hubert,France,2024-05-01,Email
CUST_00968,Henriette Techer,suzannele-goff@example.net,Henry,France,2022-07-13,Facebook
CUST_00969,Luc de Chauveau,renaudhenriette@example.com,Sainte Anouk,France,2024-05-11,Email
CUST_00970,Mathilde Hernandez,marc45@example.net,Bouchet,France,2023-06-12,Google Ads
CUST_00971,Inès Gay de Barre,elegros@example.org,BaudryBourg,France,2024-03-29,Referral
CUST_00972,Tristan Bouvier,pierreboucher@example.com,Hardynec,France,2023-12-23,Referral
CUST_00973,Capucine Le Mahe,jeromeblondel@example.com,Renaultdan,France,2024-01-18,Email
CUST_00974,Antoinette Rey du Rocher,dorothee22@example.net,Rossidan,France,2022-04-03,Referral
CUST_00975,Andrée de la Rémy,renaudgabrielle@example.org,Marques,France,2023-12-24,Facebook
CUST_00976,Eugène-Tristan Poulain,juliette89@example.org,Gomez,France,2024-12-18,Referral
CUST_00977,Hugues Wagner-Blot,adrienne41@example.net,Sainte Bertrand,France,2023-03-30,Referral
CUST_00978,Patrick Guillot,gmorel@example.org,Weiss,France,2024-11-29,Organic
CUST_00979,Émile Mendès-Hervé,susannelefort@example.net,Ferreira-sur-Le Roux,France,2024-02-05,Google Ads
CUST_00980,Marguerite Le Thierry,remyantoine@example.com,Martynec,France,2022-06-19,Referral
CUST_00981,Alphonse Faivre,henriettemoulin@example.net,Prévost,France,2024-01-23,Organic
CUST_00982,Laurent Martel de Dias,eric57@example.org,Prévost,France,2022-10-29,Email
CUST_00983,Frédéric-Lucas Guillet,rouxluc@example.net,Martindan,France,2023-02-09,Facebook
CUST_00984,Caroline Lecomte du Le Goff,smaillot@example.net,Torres,France,2022-11-05,Organic
CUST_00985,Luce Chauveau,emmanueldavid@example.net,Ferreira,France,2022-05-12,Facebook
CUST_00986,Zoé Bertin,francoisejoseph@example.com,LerouxVille,France,2022-10-02,Google Ads
CUST_00987,Rémy Humbert de Roche,morinvirginie@example.org,Saint Eugène,France,2022-03-04,Google Ads
CUST_00988,Martin Costa,christophe20@example.com,Blanchard-la-Forêt,France,2024-05-06,Google Ads
CUST_00989,Inès Berger,christophebecker@example.com,Sainte BrigitteVille,France,2023-01-02,Organic
CUST_00990,Clémence Pottier,simoneguibert@example.com,Albert,France,2024-07-26,Referral
CUST_00991,Louise Moreau,dvincent@example.com,GilbertVille,France,2024-04-13,Email
CUST_00992,Brigitte Legendre,wremy@example.org,François,France,2024-02-14,Email
CUST_00993,Victor Gilbert,gilbert22@example.net,Humbert,France,2022-04-21,Google Ads
CUST_00994,Patrick Morin,michelsylvie@example.org,Saint Thomasboeuf,France,2024-03-31,Organic
CUST_00995,Grégoire-Charles Meyer,dominiquechevallier@example.com,Jacquot,France,2022-03-18,Organic
CUST_00996,Luc Meunier,suzannelefebvre@example.org,Boulanger-les-Bains,France,2022-12-08,Email
CUST_00997,Claudine Prévost,lacombeanouk@example.net,Guillon,France,2023-12-23,Google Ads
CUST_00998,Bernadette Le Bouvier,leblancgilles@example.com,Vaillant-sur-Mer,France,2023-08-16,Google Ads
CUST_00999,Frédérique Pruvost,elisegrondin@example.net,DenisVille,France,2024-04-26,Organic
CUST_01000,Noémi Guichard Le Leroy,aime36@example.net,Jacquet-sur-Camus,France,2024-05-17,Email
CUST_01001,Manon Ollivier,bousquetantoinette@example.org,Bousquetnec,France,2022-07-08,Email
CUST_01002,Marie de Descamps,suzannedumont@example.com,ClémentVille,France,2023-02-11,Email
CUST_01003,Christophe Faivre,capucinehamon@example.org,Saint Grégoireboeuf,France,2022-04-28,Facebook
CUST_01004,François Julien,manonseguin@example.org,Guyot-sur-Mer,France,2024-11-10,Referral
CUST_01005,Benjamin Étienne,lerouxcelina@example.net,Sainte JoséphineBourg,France,2023-02-23,Facebook
